Sun Jan  4 15:29:15 CET 2026: │  ✓ OK: 83.14MB / 100.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Service Worker/CacheStorage
Sun Jan  4 15:29:15 CET 2026: │  ✓ OK: 28.00KB / 100.00MB - /Users/kasperissim0/Library/Containers/com.apple.iBooksX/Data/Library/Caches
Sun Jan  4 15:29:15 CET 2026: │  ✓ OK: 0B / 100.00MB - /Users/kasperissim0/Library/Caches/vscode-cpptools
Sun Jan  4 15:29:15 CET 2026: │  ⊘ SKIP: Directory not found - /Users/kasperissim0/Library/Caches/Homebrew
Sun Jan  4 15:29:15 CET 2026: └─ Check complete
Sun Jan  4 15:29:15 CET 2026:    Directories checked: 19
Sun Jan  4 15:29:15 CET 2026:    Directories cleared: 0
Sun Jan  4 15:29:15 CET 2026:    Next check in 300s

Sun Jan  4 15:34:15 CET 2026: ┌─ Starting cache check...
Sun Jan  4 15:34:15 CET 2026: │  ✓ OK: 246.85MB / 850.00MB - /Users/kasperissim0/Library/Caches
Sun Jan  4 15:34:15 CET 2026: │  ✓ OK: 5.03MB / 400.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Code Cache
Sun Jan  4 15:34:15 CET 2026: │  ✓ OK: 144.00KB / 400.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Cache
Sun Jan  4 15:34:15 CET 2026: │  ✓ OK: 86.59MB / 300.00MB - /Users/kasperissim0/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches
Sun Jan  4 15:34:15 CET 2026: │  ✓ OK: 428.00KB / 300.00MB - /Users/kasperissim0/Library/Application Support/Code/Cache/Cache_Data
Sun Jan  4 15:34:15 CET 2026: │  ✓ OK: 114.84MB / 200.00MB - /Users/kasperissim0/Library/Application Support/BraveSoftware/Brave-Browser/Default/Service Worker/CacheStorage
Sun Jan  4 15:34:15 CET 2026: │  ✓ OK: 54.06MB / 200.00MB - /Users/kasperissim0/Library/Caches/BraveSoftware/Brave-Browser/Default/Cache/Cache_Data
Sun Jan  4 15:34:15 CET 2026: │  ✓ OK: 86.59MB / 200.00MB - /Users/kasperissim0/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches
Sun Jan  4 15:34:15 CET 2026: │  ✓ OK: 11.74MB / 200.00MB - /Users/kasperissim0/Library/Caches/BraveSoftware/Brave-Browser/Default/Code Cache
Sun Jan  4 15:34:15 CET 2026: │  ✓ OK: 125.62MB / 200.00MB - /Users/kasperissim0/Library/Application Support/Code/Crashpad/completed
Sun Jan  4 15:34:15 CET 2026: │  ✓ OK: 0B / 150.00MB - /Users/kasperissim0/Library/Group Containers/6N38VWS5BX.ru.keepcoder.Telegram/appstore
Sun Jan  4 15:34:15 CET 2026: │  ✓ OK: 0B / 150.00MB - /Users/kasperissim0/Library/Application Support/Code/CachedExtensionVSIXs
Sun Jan  4 15:34:15 CET 2026: │  ✓ OK: 6.41MB / 150.00MB - /Users/kasperissim0/Library/HTTPStorages
Sun Jan  4 15:34:15 CET 2026: │  ✓ OK: 117.69MB / 150.00MB - /Users/kasperissim0/Library/Biome
Sun Jan  4 15:34:15 CET 2026: │  ✓ OK: 43.00MB / 100.00MB - /Users/kasperissim0/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3
Sun Jan  4 15:34:15 CET 2026: │  ✓ OK: 86.49MB / 100.00MB - /Volumes/Macintosh HD/private/var/folders/g4/9b2zcttx25q2c55blvwqrf780000gn/C/clang/ModuleCache
Sun Jan  4 15:34:15 CET 2026: │  ✓ OK: 83.14MB / 100.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Service Worker/CacheStorage
Sun Jan  4 15:34:15 CET 2026: │  ✓ OK: 28.00KB / 100.00MB - /Users/kasperissim0/Library/Containers/com.apple.iBooksX/Data/Library/Caches
Sun Jan  4 15:34:15 CET 2026: │  ✓ OK: 0B / 100.00MB - /Users/kasperissim0/Library/Caches/vscode-cpptools
Sun Jan  4 15:34:15 CET 2026: │  ⊘ SKIP: Directory not found - /Users/kasperissim0/Library/Caches/Homebrew
Sun Jan  4 15:34:15 CET 2026: └─ Check complete
Sun Jan  4 15:34:15 CET 2026:    Directories checked: 19
Sun Jan  4 15:34:15 CET 2026:    Directories cleared: 0
Sun Jan  4 15:34:15 CET 2026:    Next check in 300s

Sun Jan  4 15:39:15 CET 2026: ┌─ Starting cache check...
Sun Jan  4 15:39:16 CET 2026: │  ✓ OK: 293.68MB / 850.00MB - /Users/kasperissim0/Library/Caches
Sun Jan  4 15:39:16 CET 2026: │  ✓ OK: 5.03MB / 400.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Code Cache
Sun Jan  4 15:39:16 CET 2026: │  ✓ OK: 144.00KB / 400.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Cache
Sun Jan  4 15:39:16 CET 2026: │  ✓ OK: 86.62MB / 300.00MB - /Users/kasperissim0/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches
Sun Jan  4 15:39:16 CET 2026: │  ✓ OK: 428.00KB / 300.00MB - /Users/kasperissim0/Library/Application Support/Code/Cache/Cache_Data
Sun Jan  4 15:39:16 CET 2026: │  ✓ OK: 114.84MB / 200.00MB - /Users/kasperissim0/Library/Application Support/BraveSoftware/Brave-Browser/Default/Service Worker/CacheStorage
Sun Jan  4 15:39:16 CET 2026: │  ✓ OK: 99.82MB / 200.00MB - /Users/kasperissim0/Library/Caches/BraveSoftware/Brave-Browser/Default/Cache/Cache_Data
Sun Jan  4 15:39:16 CET 2026: │  ✓ OK: 86.62MB / 200.00MB - /Users/kasperissim0/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches
Sun Jan  4 15:39:16 CET 2026: │  ✓ OK: 12.75MB / 200.00MB - /Users/kasperissim0/Library/Caches/BraveSoftware/Brave-Browser/Default/Code Cache
Sun Jan  4 15:39:16 CET 2026: │  ✓ OK: 125.62MB / 200.00MB - /Users/kasperissim0/Library/Application Support/Code/Crashpad/completed
Sun Jan  4 15:39:16 CET 2026: │  ✓ OK: 0B / 150.00MB - /Users/kasperissim0/Library/Group Containers/6N38VWS5BX.ru.keepcoder.Telegram/appstore
Sun Jan  4 15:39:16 CET 2026: │  ✓ OK: 0B / 150.00MB - /Users/kasperissim0/Library/Application Support/Code/CachedExtensionVSIXs
Sun Jan  4 15:39:16 CET 2026: │  ✓ OK: 6.41MB / 150.00MB - /Users/kasperissim0/Library/HTTPStorages
Sun Jan  4 15:39:16 CET 2026: │  ✓ OK: 117.94MB / 150.00MB - /Users/kasperissim0/Library/Biome
Sun Jan  4 15:39:16 CET 2026: │  ✓ OK: 44.76MB / 100.00MB - /Users/kasperissim0/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3
Sun Jan  4 15:39:16 CET 2026: │  ✓ OK: 86.49MB / 100.00MB - /Volumes/Macintosh HD/private/var/folders/g4/9b2zcttx25q2c55blvwqrf780000gn/C/clang/ModuleCache
Sun Jan  4 15:39:16 CET 2026: │  ✓ OK: 83.14MB / 100.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Service Worker/CacheStorage
Sun Jan  4 15:39:16 CET 2026: │  ✓ OK: 28.00KB / 100.00MB - /Users/kasperissim0/Library/Containers/com.apple.iBooksX/Data/Library/Caches
Sun Jan  4 15:39:16 CET 2026: │  ✓ OK: 0B / 100.00MB - /Users/kasperissim0/Library/Caches/vscode-cpptools
Sun Jan  4 15:39:16 CET 2026: │  ⊘ SKIP: Directory not found - /Users/kasperissim0/Library/Caches/Homebrew
Sun Jan  4 15:39:16 CET 2026: └─ Check complete
Sun Jan  4 15:39:16 CET 2026:    Directories checked: 19
Sun Jan  4 15:39:16 CET 2026:    Directories cleared: 0
Sun Jan  4 15:39:16 CET 2026:    Next check in 300s

Sun Jan  4 15:44:16 CET 2026: ┌─ Starting cache check...
Sun Jan  4 15:44:16 CET 2026: │  ✓ OK: 307.82MB / 850.00MB - /Users/kasperissim0/Library/Caches
Sun Jan  4 15:44:16 CET 2026: │  ✓ OK: 5.03MB / 400.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Code Cache
Sun Jan  4 15:44:16 CET 2026: │  ✓ OK: 144.00KB / 400.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Cache
Sun Jan  4 15:44:16 CET 2026: │  ✓ OK: 270.54MB / 300.00MB - /Users/kasperissim0/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches
Sun Jan  4 15:44:16 CET 2026: │  ✓ OK: 428.00KB / 300.00MB - /Users/kasperissim0/Library/Application Support/Code/Cache/Cache_Data
Sun Jan  4 15:44:16 CET 2026: │  ✓ OK: 114.84MB / 200.00MB - /Users/kasperissim0/Library/Application Support/BraveSoftware/Brave-Browser/Default/Service Worker/CacheStorage
Sun Jan  4 15:44:16 CET 2026: │  ✓ OK: 112.84MB / 200.00MB - /Users/kasperissim0/Library/Caches/BraveSoftware/Brave-Browser/Default/Cache/Cache_Data
Sun Jan  4 15:44:16 CET 2026: │  ⚠ OVER THRESHOLD: 270.54MB > 200.00MB
Sun Jan  4 15:44:16 CET 2026: │  📁 Path: /Users/kasperissim0/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches
Sun Jan  4 15:44:16 CET 2026: ✓ Cleared 270.54MB from '/Users/kasperissim0/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches'
Sun Jan  4 15:44:16 CET 2026: │  ✓ OK: 13.82MB / 200.00MB - /Users/kasperissim0/Library/Caches/BraveSoftware/Brave-Browser/Default/Code Cache
Sun Jan  4 15:44:16 CET 2026: │  ✓ OK: 125.62MB / 200.00MB - /Users/kasperissim0/Library/Application Support/Code/Crashpad/completed
Sun Jan  4 15:44:16 CET 2026: │  ✓ OK: 0B / 150.00MB - /Users/kasperissim0/Library/Group Containers/6N38VWS5BX.ru.keepcoder.Telegram/appstore
Sun Jan  4 15:44:16 CET 2026: │  ✓ OK: 0B / 150.00MB - /Users/kasperissim0/Library/Application Support/Code/CachedExtensionVSIXs
Sun Jan  4 15:44:17 CET 2026: │  ✓ OK: 6.41MB / 150.00MB - /Users/kasperissim0/Library/HTTPStorages
Sun Jan  4 15:44:17 CET 2026: │  ✓ OK: 119.44MB / 150.00MB - /Users/kasperissim0/Library/Biome
Sun Jan  4 15:44:17 CET 2026: │  ✓ OK: 43.87MB / 100.00MB - /Users/kasperissim0/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3
Sun Jan  4 15:44:17 CET 2026: │  ✓ OK: 86.49MB / 100.00MB - /Volumes/Macintosh HD/private/var/folders/g4/9b2zcttx25q2c55blvwqrf780000gn/C/clang/ModuleCache
Sun Jan  4 15:44:17 CET 2026: │  ✓ OK: 83.14MB / 100.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Service Worker/CacheStorage
Sun Jan  4 15:44:17 CET 2026: │  ✓ OK: 28.00KB / 100.00MB - /Users/kasperissim0/Library/Containers/com.apple.iBooksX/Data/Library/Caches
Sun Jan  4 15:44:17 CET 2026: │  ✓ OK: 0B / 100.00MB - /Users/kasperissim0/Library/Caches/vscode-cpptools
Sun Jan  4 15:44:17 CET 2026: │  ⊘ SKIP: Directory not found - /Users/kasperissim0/Library/Caches/Homebrew
Sun Jan  4 15:44:17 CET 2026: └─ Check complete
Sun Jan  4 15:44:17 CET 2026:    Directories checked: 19
Sun Jan  4 15:44:17 CET 2026:    Directories cleared: 1
Sun Jan  4 15:44:17 CET 2026:    Total space freed: 270.54MB
Sun Jan  4 15:44:17 CET 2026:    Next check in 300s

Sun Jan  4 15:49:17 CET 2026: ┌─ Starting cache check...
Sun Jan  4 15:49:17 CET 2026: │  ✓ OK: 344.57MB / 850.00MB - /Users/kasperissim0/Library/Caches
Sun Jan  4 15:49:17 CET 2026: │  ✓ OK: 5.03MB / 400.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Code Cache
Sun Jan  4 15:49:17 CET 2026: │  ✓ OK: 144.00KB / 400.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Cache
Sun Jan  4 15:49:17 CET 2026: │  ✓ OK: 0B / 300.00MB - /Users/kasperissim0/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches
Sun Jan  4 15:49:17 CET 2026: │  ✓ OK: 428.00KB / 300.00MB - /Users/kasperissim0/Library/Application Support/Code/Cache/Cache_Data
Sun Jan  4 15:49:17 CET 2026: │  ✓ OK: 114.84MB / 200.00MB - /Users/kasperissim0/Library/Application Support/BraveSoftware/Brave-Browser/Default/Service Worker/CacheStorage
Sun Jan  4 15:49:17 CET 2026: │  ✓ OK: 146.83MB / 200.00MB - /Users/kasperissim0/Library/Caches/BraveSoftware/Brave-Browser/Default/Cache/Cache_Data
Sun Jan  4 15:49:17 CET 2026: │  ✓ OK: 0B / 200.00MB - /Users/kasperissim0/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches
Sun Jan  4 15:49:17 CET 2026: │  ✓ OK: 16.58MB / 200.00MB - /Users/kasperissim0/Library/Caches/BraveSoftware/Brave-Browser/Default/Code Cache
Sun Jan  4 15:49:17 CET 2026: │  ✓ OK: 125.62MB / 200.00MB - /Users/kasperissim0/Library/Application Support/Code/Crashpad/completed
Sun Jan  4 15:49:17 CET 2026: │  ✓ OK: 0B / 150.00MB - /Users/kasperissim0/Library/Group Containers/6N38VWS5BX.ru.keepcoder.Telegram/appstore
Sun Jan  4 15:49:17 CET 2026: │  ✓ OK: 0B / 150.00MB - /Users/kasperissim0/Library/Application Support/Code/CachedExtensionVSIXs
Sun Jan  4 15:49:17 CET 2026: │  ✓ OK: 6.41MB / 150.00MB - /Users/kasperissim0/Library/HTTPStorages
Sun Jan  4 15:49:17 CET 2026: │  ✓ OK: 119.44MB / 150.00MB - /Users/kasperissim0/Library/Biome
Sun Jan  4 15:49:17 CET 2026: │  ✓ OK: 46.66MB / 100.00MB - /Users/kasperissim0/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3
Sun Jan  4 15:49:17 CET 2026: │  ✓ OK: 86.49MB / 100.00MB - /Volumes/Macintosh HD/private/var/folders/g4/9b2zcttx25q2c55blvwqrf780000gn/C/clang/ModuleCache
Sun Jan  4 15:49:17 CET 2026: │  ✓ OK: 83.14MB / 100.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Service Worker/CacheStorage
Sun Jan  4 15:49:17 CET 2026: │  ✓ OK: 28.00KB / 100.00MB - /Users/kasperissim0/Library/Containers/com.apple.iBooksX/Data/Library/Caches
Sun Jan  4 15:49:17 CET 2026: │  ✓ OK: 0B / 100.00MB - /Users/kasperissim0/Library/Caches/vscode-cpptools
Sun Jan  4 15:49:17 CET 2026: │  ⊘ SKIP: Directory not found - /Users/kasperissim0/Library/Caches/Homebrew
Sun Jan  4 15:49:17 CET 2026: └─ Check complete
Sun Jan  4 15:49:17 CET 2026:    Directories checked: 19
Sun Jan  4 15:49:17 CET 2026:    Directories cleared: 0
Sun Jan  4 15:49:17 CET 2026:    Next check in 300s

Sun Jan  4 15:54:17 CET 2026: ┌─ Starting cache check...
Sun Jan  4 15:54:17 CET 2026: │  ✓ OK: 363.56MB / 850.00MB - /Users/kasperissim0/Library/Caches
Sun Jan  4 15:54:17 CET 2026: │  ✓ OK: 5.03MB / 400.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Code Cache
Sun Jan  4 15:54:17 CET 2026: │  ✓ OK: 144.00KB / 400.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Cache
Sun Jan  4 15:54:17 CET 2026: │  ✓ OK: 0B / 300.00MB - /Users/kasperissim0/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches
Sun Jan  4 15:54:17 CET 2026: │  ✓ OK: 428.00KB / 300.00MB - /Users/kasperissim0/Library/Application Support/Code/Cache/Cache_Data
Sun Jan  4 15:54:17 CET 2026: │  ✓ OK: 114.84MB / 200.00MB - /Users/kasperissim0/Library/Application Support/BraveSoftware/Brave-Browser/Default/Service Worker/CacheStorage
Sun Jan  4 15:54:17 CET 2026: │  ✓ OK: 165.76MB / 200.00MB - /Users/kasperissim0/Library/Caches/BraveSoftware/Brave-Browser/Default/Cache/Cache_Data
Sun Jan  4 15:54:17 CET 2026: │  ✓ OK: 0B / 200.00MB - /Users/kasperissim0/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches
Sun Jan  4 15:54:17 CET 2026: │  ✓ OK: 16.58MB / 200.00MB - /Users/kasperissim0/Library/Caches/BraveSoftware/Brave-Browser/Default/Code Cache
Sun Jan  4 15:54:17 CET 2026: │  ✓ OK: 125.62MB / 200.00MB - /Users/kasperissim0/Library/Application Support/Code/Crashpad/completed
Sun Jan  4 15:54:17 CET 2026: │  ✓ OK: 0B / 150.00MB - /Users/kasperissim0/Library/Group Containers/6N38VWS5BX.ru.keepcoder.Telegram/appstore
Sun Jan  4 15:54:17 CET 2026: │  ✓ OK: 0B / 150.00MB - /Users/kasperissim0/Library/Application Support/Code/CachedExtensionVSIXs
Sun Jan  4 15:54:17 CET 2026: │  ✓ OK: 6.41MB / 150.00MB - /Users/kasperissim0/Library/HTTPStorages
Sun Jan  4 15:54:17 CET 2026: │  ✓ OK: 120.44MB / 150.00MB - /Users/kasperissim0/Library/Biome
Sun Jan  4 15:54:17 CET 2026: │  ✓ OK: 45.02MB / 100.00MB - /Users/kasperissim0/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3
Sun Jan  4 15:54:17 CET 2026: │  ✓ OK: 86.49MB / 100.00MB - /Volumes/Macintosh HD/private/var/folders/g4/9b2zcttx25q2c55blvwqrf780000gn/C/clang/ModuleCache
Sun Jan  4 15:54:17 CET 2026: │  ✓ OK: 83.14MB / 100.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Service Worker/CacheStorage
Sun Jan  4 15:54:18 CET 2026: │  ✓ OK: 28.00KB / 100.00MB - /Users/kasperissim0/Library/Containers/com.apple.iBooksX/Data/Library/Caches
Sun Jan  4 15:54:18 CET 2026: │  ✓ OK: 0B / 100.00MB - /Users/kasperissim0/Library/Caches/vscode-cpptools
Sun Jan  4 15:54:18 CET 2026: │  ⊘ SKIP: Directory not found - /Users/kasperissim0/Library/Caches/Homebrew
Sun Jan  4 15:54:18 CET 2026: └─ Check complete
Sun Jan  4 15:54:18 CET 2026:    Directories checked: 19
Sun Jan  4 15:54:18 CET 2026:    Directories cleared: 0
Sun Jan  4 15:54:18 CET 2026:    Next check in 300s

Sun Jan  4 15:59:18 CET 2026: ┌─ Starting cache check...
Sun Jan  4 15:59:18 CET 2026: │  ✓ OK: 377.87MB / 850.00MB - /Users/kasperissim0/Library/Caches
Sun Jan  4 15:59:18 CET 2026: │  ✓ OK: 5.03MB / 400.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Code Cache
Sun Jan  4 15:59:18 CET 2026: │  ✓ OK: 144.00KB / 400.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Cache
Sun Jan  4 15:59:18 CET 2026: │  ✓ OK: 0B / 300.00MB - /Users/kasperissim0/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches
Sun Jan  4 15:59:18 CET 2026: │  ✓ OK: 428.00KB / 300.00MB - /Users/kasperissim0/Library/Application Support/Code/Cache/Cache_Data
Sun Jan  4 15:59:18 CET 2026: │  ✓ OK: 114.84MB / 200.00MB - /Users/kasperissim0/Library/Application Support/BraveSoftware/Brave-Browser/Default/Service Worker/CacheStorage
Sun Jan  4 15:59:18 CET 2026: │  ✓ OK: 185.76MB / 200.00MB - /Users/kasperissim0/Library/Caches/BraveSoftware/Brave-Browser/Default/Cache/Cache_Data
Sun Jan  4 15:59:18 CET 2026: │  ✓ OK: 0B / 200.00MB - /Users/kasperissim0/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches
Sun Jan  4 15:59:18 CET 2026: │  ✓ OK: 16.58MB / 200.00MB - /Users/kasperissim0/Library/Caches/BraveSoftware/Brave-Browser/Default/Code Cache
Sun Jan  4 15:59:18 CET 2026: │  ✓ OK: 125.62MB / 200.00MB - /Users/kasperissim0/Library/Application Support/Code/Crashpad/completed
Sun Jan  4 15:59:18 CET 2026: │  ✓ OK: 0B / 150.00MB - /Users/kasperissim0/Library/Group Containers/6N38VWS5BX.ru.keepcoder.Telegram/appstore
Sun Jan  4 15:59:18 CET 2026: │  ✓ OK: 0B / 150.00MB - /Users/kasperissim0/Library/Application Support/Code/CachedExtensionVSIXs
Sun Jan  4 15:59:18 CET 2026: │  ✓ OK: 6.41MB / 150.00MB - /Users/kasperissim0/Library/HTTPStorages
Sun Jan  4 15:59:18 CET 2026: │  ✓ OK: 121.44MB / 150.00MB - /Users/kasperissim0/Library/Biome
Sun Jan  4 15:59:18 CET 2026: │  ✓ OK: 45.52MB / 100.00MB - /Users/kasperissim0/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3
Sun Jan  4 15:59:18 CET 2026: │  ✓ OK: 86.49MB / 100.00MB - /Volumes/Macintosh HD/private/var/folders/g4/9b2zcttx25q2c55blvwqrf780000gn/C/clang/ModuleCache
Sun Jan  4 15:59:18 CET 2026: │  ✓ OK: 83.14MB / 100.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Service Worker/CacheStorage
Sun Jan  4 15:59:18 CET 2026: │  ✓ OK: 28.00KB / 100.00MB - /Users/kasperissim0/Library/Containers/com.apple.iBooksX/Data/Library/Caches
Sun Jan  4 15:59:18 CET 2026: │  ✓ OK: 0B / 100.00MB - /Users/kasperissim0/Library/Caches/vscode-cpptools
Sun Jan  4 15:59:18 CET 2026: │  ⊘ SKIP: Directory not found - /Users/kasperissim0/Library/Caches/Homebrew
Sun Jan  4 15:59:18 CET 2026: └─ Check complete
Sun Jan  4 15:59:18 CET 2026:    Directories checked: 19
Sun Jan  4 15:59:18 CET 2026:    Directories cleared: 0
Sun Jan  4 15:59:18 CET 2026:    Next check in 300s

Sun Jan  4 16:04:18 CET 2026: ┌─ Starting cache check...
Sun Jan  4 16:04:18 CET 2026: │  ✓ OK: 416.69MB / 850.00MB - /Users/kasperissim0/Library/Caches
Sun Jan  4 16:04:18 CET 2026: │  ✓ OK: 5.03MB / 400.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Code Cache
Sun Jan  4 16:04:18 CET 2026: │  ✓ OK: 144.00KB / 400.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Cache
Sun Jan  4 16:04:18 CET 2026: │  ✓ OK: 0B / 300.00MB - /Users/kasperissim0/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches
Sun Jan  4 16:04:18 CET 2026: │  ✓ OK: 428.00KB / 300.00MB - /Users/kasperissim0/Library/Application Support/Code/Cache/Cache_Data
Sun Jan  4 16:04:18 CET 2026: │  ✓ OK: 114.84MB / 200.00MB - /Users/kasperissim0/Library/Application Support/BraveSoftware/Brave-Browser/Default/Service Worker/CacheStorage
Sun Jan  4 16:04:18 CET 2026: │  ⚠ OVER THRESHOLD: 221.76MB > 200.00MB
Sun Jan  4 16:04:18 CET 2026: │  📁 Path: /Users/kasperissim0/Library/Caches/BraveSoftware/Brave-Browser/Default/Cache/Cache_Data
Sun Jan  4 16:04:20 CET 2026: ✓ Cleared 221.76MB from '/Users/kasperissim0/Library/Caches/BraveSoftware/Brave-Browser/Default/Cache/Cache_Data'
Sun Jan  4 16:04:20 CET 2026: │  ✓ OK: 0B / 200.00MB - /Users/kasperissim0/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches
Sun Jan  4 16:04:20 CET 2026: │  ✓ OK: 16.58MB / 200.00MB - /Users/kasperissim0/Library/Caches/BraveSoftware/Brave-Browser/Default/Code Cache
Sun Jan  4 16:04:20 CET 2026: │  ✓ OK: 125.62MB / 200.00MB - /Users/kasperissim0/Library/Application Support/Code/Crashpad/completed
Sun Jan  4 16:04:20 CET 2026: │  ✓ OK: 0B / 150.00MB - /Users/kasperissim0/Library/Group Containers/6N38VWS5BX.ru.keepcoder.Telegram/appstore
Sun Jan  4 16:04:20 CET 2026: │  ✓ OK: 0B / 150.00MB - /Users/kasperissim0/Library/Application Support/Code/CachedExtensionVSIXs
Sun Jan  4 16:04:20 CET 2026: │  ✓ OK: 6.41MB / 150.00MB - /Users/kasperissim0/Library/HTTPStorages
Sun Jan  4 16:04:20 CET 2026: │  ✓ OK: 122.44MB / 150.00MB - /Users/kasperissim0/Library/Biome
Sun Jan  4 16:04:20 CET 2026: │  ✓ OK: 39.52MB / 100.00MB - /Users/kasperissim0/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3
Sun Jan  4 16:04:20 CET 2026: │  ✓ OK: 86.49MB / 100.00MB - /Volumes/Macintosh HD/private/var/folders/g4/9b2zcttx25q2c55blvwqrf780000gn/C/clang/ModuleCache
Sun Jan  4 16:04:20 CET 2026: │  ✓ OK: 83.14MB / 100.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Service Worker/CacheStorage
Sun Jan  4 16:04:20 CET 2026: │  ✓ OK: 28.00KB / 100.00MB - /Users/kasperissim0/Library/Containers/com.apple.iBooksX/Data/Library/Caches
Sun Jan  4 16:04:20 CET 2026: │  ✓ OK: 0B / 100.00MB - /Users/kasperissim0/Library/Caches/vscode-cpptools
Sun Jan  4 16:04:20 CET 2026: │  ⊘ SKIP: Directory not found - /Users/kasperissim0/Library/Caches/Homebrew
Sun Jan  4 16:04:20 CET 2026: └─ Check complete
Sun Jan  4 16:04:20 CET 2026:    Directories checked: 19
Sun Jan  4 16:04:20 CET 2026:    Directories cleared: 1
Sun Jan  4 16:04:20 CET 2026:    Total space freed: 221.76MB
Sun Jan  4 16:04:20 CET 2026:    Next check in 300s

Sun Jan  4 16:09:20 CET 2026: ┌─ Starting cache check...
Sun Jan  4 16:09:21 CET 2026: │  ✓ OK: 215.47MB / 850.00MB - /Users/kasperissim0/Library/Caches
Sun Jan  4 16:09:21 CET 2026: │  ✓ OK: 5.03MB / 400.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Code Cache
Sun Jan  4 16:09:21 CET 2026: │  ✓ OK: 144.00KB / 400.00MB - /Users/kasperissim0/Library/Application Support/obsidian/Cache
Sun Jan  4 16:09:21 CET 2026: │  ✓ OK: 0B / 300.00MB - /Users/kasperissim0/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches
Sun Jan  4 16:09:21 CET 2026: │  ✓ OK: 428.00KB / 300.00MB - /Users/kasperissim0/Library/Application Support/Code/Cache/Cache_Data
Sun Jan  4 16:09:21 CET 2026: │  ✓ OK: 114.84MB / 200.00MB - /Users/kasperissim0/Library/Application Support/BraveSoftware/Brave-Browser/Default/Service Worker/CacheStorage
Sun Jan  4 16:09:21 CET 2026: │  ✓ OK: 21.07MB / 200.00MB - /Users/kasperissim0/Library/Caches/BraveSoftware/Brave-Browser/Default/Cache/Cache_Data
Sun Jan  4 16:09:21 CET 2026: │  ✓ OK: 0B / 200.00MB - /Users/kasperissim0/Library/Containers/com.apple.mediaanalysisd/Data/Library/Caches
Sun Jan  4 16:09:21 CET 2026: │  ✓ OK: 16.58MB / 200.00MB - /Users/kasperissim0/Library/Caches/BraveSoftware/Brave-Browser/Default/Code Cache
Sun Jan  4 16:09:21 CET 2026: │  ✓ OK: 125.62MB / 200.00MB - /Users/kasperissim0/Library/Application Support/Code/Crashpad/completed
Sun Jan  4 16:09:21 CET 2026: │  ✓ OK: 0B / 150.00MB - /Users/kasperissim0/Library/Group Containers/6N38VWS5BX.ru.keepcoder.Telegram/appstore
